---
source: R[v4.3.1]::data.table[v1.14.8]::fwrite
creation_time_utc: 2023-09-17 13:06:41
schema:
  fields:
  - name: CL
    type: character
  - name: SC
    type: factor
  - name: GSC
    type: factor
  - name: LnA
    type: numeric
  - name: LnD
    type: numeric
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
CL,SC,GSC,LnA,LnD
model(50%),C,DE,-4.95699863212174,-7.22027458119607
model(50%),C,DE,-4.92920591487706,-7.18738435784715
model(50%),D,DE,-4.28779457318888,-6.42833075035261
model(50%),C,DE,-4.2599719082567,-6.3954050865636
model(50%),C,DE,-3.3581391701676,-5.32816578362031
model(50%),C,DE,-3.90220241221189,-5.97201652297886
model(50%),C,BC,-3.95969370915346,-6.04005238936716
model(50%),C,DE,-3.30298544129477,-5.26289622234702
model(50%),C,DE,-3.62219900892806,-5.64065725388027
model(50%),C,DE,-4.47164768126431,-6.64590464695137
model(50%),D,DE,-2.12146709583902,-3.86467373367272
model(50%),D,DE,-3.19233915801752,-5.13195612974372
model(50%),C,DE,-1.50799472322221,-3.13868342563198
model(50%),C,BC,-4.99680263500392,-7.26737909902532
model(50%),C,BC,-5.35301554329911,-7.68892557864625
model(50%),C,BC,-1.88302055918926,-3.58249334166062
model(50%),C,BC,-2.98342283829712,-4.88472213832274
model(50%),B,AB,-4.19949663045503,-6.32383794267934
model(50%),C,BC,-2.4425904774388,-4.24469486116419
model(50%),C,BC,-2.40131125207372,-4.19584454796973
model(50%),C,BC,-5.01528252669768,-7.28924841680092
model(50%),D,DE,-3.51869721006078,-5.51817202684078
model(50%),C,BC,-3.99094055476916,-6.07703026821944
model(50%),D,DE,-3.45463612710896,-5.44236139962829
model(50%),D,DE,-2.61209037698612,-4.44528300462098
model(50%),C,BC,-2.02113660747711,-3.74594147220014
model(50%),D,DE,-5.06828933945647,-7.35197729268961
model(50%),C,BC,-3.87269518968275,-5.93709733422717
model(50%),D,DE,-4.08606102942721,-6.18959693915755
model(50%),D,DE,-3.26688879071462,-5.2201790281527
model(50%),B,BC,-3.33106143388904,-5.29612167702418
model(50%),D,DE,-3.17440213432807,-5.11072924824929
model(50%),D,DE,-3.23385800700873,-5.1810900163115
model(50%),D,DE,-1.5094929762224,-3.14045647557796
model(50%),D,DE,-4.51155745250041,-6.69313433227516
model(50%),D,DE,-3.77000209579388,-5.81556913802165
model(50%),D,DE,-0.247690506230155,-1.64722482446264
model(50%),E,DE,-4.07800136919736,-6.18005904393333
model(50%),E,DE,-2.59252473436077,-4.42212879662298
model(50%),D,DE,-3.92501014511564,-5.9990074581466
model(50%),D,DE,-3.55455885610185,-5.56061111394286
model(50%),D,DE,-3.24324253891629,-5.19219578001741
model(50%),D,DE,-1.40931076436593,-3.02189968623855
model(50%),C,BC,-3.6139490240341,-5.63089412624512
model(50%),B,BC,-4.71395450648033,-6.93265334914408
model(50%),E,DE,-3.25540927494216,-5.20659403628705
model(50%),D,DE,-3.3111875564254,-5.27260270035005
model(50%),D,DE,-3.93712767514037,-6.01334748346481
model(50%),D,DE,-3.54195834093646,-5.54569951841758
model(50%),C,BC,-1.8612854275062,-3.55677173519515
model(50%),C,BC,-2.81730710104757,-4.68813885170823
model(50%),D,DE,-2.19833956731523,-3.95564550638485
model(50%),D,DE,-1.13810620840659,-2.70095307492969
model(50%),E,DE,-3.26917734956147,-5.22288733518714
model(50%),C,BC,-5.56361541109199,-7.93815190034695
model(50%),D,DE,-4.39849131796414,-6.55933055967686
model(50%),C,DE,-2.35169793662878,-4.13713157608944
model(50%),D,DE,-3.1057032597462,-5.02943020472921
model(50%),D,DE,-2.16637275242248,-3.91781560755489
model(50%),C,DE,-2.6036079770941,-4.43524483438641
model(50%),E,DE,-4.66403368766153,-6.87357647421112
model(50%),D,DE,-3.41025916070538,-5.38984518382574
model(50%),B,BC,-5.51198769789286,-7.87705506684327
model(50%),D,DE,-3.06653823656995,-4.98308186288154
model(50%),E,DE,-3.93463999794578,-6.01040353747242
model(50%),E,DE,-1.88807209825056,-3.58847139146839
model(50%),D,DE,-3.74993046878077,-5.7918161422413
model(50%),C,DE,-3.23611710687824,-5.18376346125112
model(50%),D,DE,-5.43894315878176,-7.79061331360872
model(50%),D,DE,-3.99658336013512,-6.08370802941735
model(50%),D,DE,-3.09501800063323,-5.01678514538965
model(50%),CD,DE,-3.22399547961871,-5.16941858721781
model(50%),CD,DE,-3.86627332759295,-5.92949762828298
model(50%),BC,BC,-2.29316477256673,-4.06786275208886
model(50%),CD,DE,-3.41865228137222,-5.39977769999163
model(50%),CD,DE,-2.70691344870147,-4.5574977254736
model(50%),BC,BC,-2.98375172166332,-4.88511134270584
model(50%),E,AB,-2.89814680406069,-4.78380549215052
model(50%),CD,DE,-2.96880961538359,-4.86742868114681
model(50%),C,BC,-2.03490187569495,-3.76223144997226
model(50%),C,BC,-3.17537937916215,-5.1118857310997
model(50%),C,BC,-2.8087995987639,-4.67807097501277
model(50%),CD,DE,-2.72892068346159,-4.58354134187067
model(50%),BC,BC,-2.82631510155634,-4.69879902379764
model(50%),C,BC,-3.64440145361354,-5.66693188396298
model(50%),C,BC,-0.797251829296724,-2.29758205655528
model(50%),C,BC,-1.04592007341929,-2.59185893552935
model(50%),BC,BC,-2.65369802119974,-4.49452197248296
model(50%),E,AB,-3.52383556668991,-5.52425281756342
model(50%),C,BC,-3.69680744511209,-5.72894974101647
model(50%),CD,DE,-1.50036421396651,-3.12965339263893
model(50%),CD,DE,-2.27571658700217,-4.0472143672908
model(50%),C,BC,-3.57286825816422,-5.58227867231488
model(50%),D,DE,-3.16129569411698,-5.09521893516775
model(50%),A,BC,-3.03175369143368,-4.94191742945999
model(50%),C,BC,-4.06633432678563,-6.16625213087173
model(50%),BC,BC,-1.99128475692844,-3.71061444666031
model(50%),BC,BC,-0.923861908009679,-2.44741388949309
model(50%),A,BC,-1.98498933409239,-3.70316437039283
model(50%),CD,DE,-3.52091501164276,-5.5207965989088
model(50%),E,AB,-3.29157433906599,-5.24939219186099
model(50%),D,DE,-2.51488247523951,-4.33024604829972
model(50%),A,BC,-3.28259895863859,-5.23877062275352
model(50%),CD,DE,-3.38295260120165,-5.3575302851758
model(50%),D,DE,-6.0989717210847,-8.57169875551386
model(50%),B,BC,-7.97742034192153,-10.7946766005681
model(50%),B,BC,-8.44119954097392,-11.3435182739864
model(50%),B,DE,-7.21422757742141,-9.89150544743128
model(50%),D,BC,-7.95584424151591,-10.7691431935575
model(50%),D,DE,-7.31784822525976,-10.0141313217191
model(50%),D,DE,-7.25343883833487,-9.93790850755248
model(50%),B,BC,-8.3542682922557,-11.2406428278338
model(50%),D,DE,-2.64737063106625,-4.48703406574559
model(50%),E,DE,-8.83027678199548,-11.8039567854324
model(50%),B,BC,-7.04249758286171,-9.68827818371862
model(50%),B,BC,-5.034678945453,-7.312202363312
model(50%),B,BC,-7.95095784343892,-10.7633605735024
model(50%),E,DE,-6.53916527513272,-9.09262890357854
model(50%),D,BC,-6.98080051383464,-9.61526515795332
model(50%),D,DE,-4.79498362344595,-7.02854414425065
model(50%),D,DE,-4.61208442675772,-6.81209911743111
model(50%),E,DE,-6.01073194588373,-8.46727478397242
model(50%),B,BC,-6.32752414531069,-8.84217034033766
model(50%),D,DE,-2.8679812441181,-4.74810721928206
model(50%),D,DE,-6.16830087356538,-8.65374367719624
model(50%),E,DE,-6.96360719446921,-9.59491838476595
model(50%),D,DE,-6.72768135216877,-9.31572101162938
model(50%),D,DE,-6.83203058657516,-9.43920910369678
model(50%),D,BC,-7.62094752884584,-10.372822546621
model(50%),E,DE,-7.17467216924276,-9.84469511945221
model(50%),D,DE,-7.11011308729401,-9.76829515446132
model(50%),E,DE,-1.89221743823876,-3.59337703480181
model(50%),B,BC,-4.12135145607274,-6.23136003861383
model(50%),B,BC,-7.7741972301685,-10.5541800173671
model(50%),B,BC,-8.08716815841836,-10.9245534371817
model(50%),E,DE,-5.29816271755651,-7.62401210962089
model(50%),D,DE,-7.61941220345423,-10.3710056247778
model(50%),D,DE,-5.90461677360215,-8.34169686057892
model(50%),B,AB,-6.45793533534029,-8.99650045241377
model(50%),D,DE,-8.13974258170715,-10.9867706183658
model(50%),B,BC,-8.86188928964204,-11.8413673929653
model(50%),B,BC,-8.03261849589632,-10.8599987350214
model(50%),B,DE,-7.6710058633495,-10.4320621592074
model(50%),A,AB,-7.80585219077604,-10.5916408642255
model(50%),B,BC,-5.14352590967526,-7.44101312091457
model(50%),D,DE,-5.9636681984602,-8.41157900040549
model(50%),D,DE,-7.90168136810135,-10.7050462221048
model(50%),D,DE,-7.57120926213899,-10.3139617059707
model(50%),B,DE,-7.35260153823276,-10.055258794637
model(50%),B,BC,-5.56514910894127,-7.9399668961377
model(50%),D,DE,-8.36153807772432,-11.249245976121
model(50%),D,DE,-6.20343532728221,-8.69532219648297
model(50%),D,DE,-5.34822890921681,-7.68326102045749
model(50%),B,BC,-2.43986013107702,-4.24146373766992
model(50%),D,DE,-8.3118116386662,-11.1903991324472
model(50%),D,DE,-6.74983540623713,-9.34193837569557
model(50%),A,AB,-4.23927225090657,-6.37090887241159
model(50%),D,DE,-6.02510703613299,-8.48428643219654
model(50%),D,DE,-9.10817436090476,-12.1328239975866
model(50%),D,DE,-8.21744516162385,-11.0787247510167
model(50%),D,DE,-6.68184752952071,-9.26148073528082
model(50%),D,DE,-5.61297857183005,-7.99656883625104
model(50%),D,DE,-6.17478355267005,-8.66141535469991
model(50%),E,DE,-5.13906320696855,-7.43573190686588
model(50%),B,BC,-7.32924132467852,-10.0276140474713
model(50%),D,DE,-8.34902592617335,-11.23443895112
model(50%),B,BC,-5.75114434970929,-8.16007581736475
model(50%),B,BC,-7.39372855582562,-10.1039289833917
model(50%),E,DE,-6.0836074373164,-8.55351648422723
model(50%),D,DE,-5.94216355181122,-8.3861301525977
model(50%),D,DE,-5.03246470319229,-7.30958200338596
model(50%),D,DE,-7.24462936166307,-9.92748327087009
model(50%),D,DE,-7.84156546433708,-10.633904365617
model(50%),D,DE,-7.25930916193068,-9.94485551645761
model(50%),D,DE,-7.49799247173844,-10.2273161085661
model(50%),B,BC,-8.4990945961522,-11.4120319525465
model(50%),D,DE,-4.82345479900506,-7.06223726302349
model(50%),B,BC,-8.66794769414604,-11.6118546635567
model(50%),D,DE,-7.63179982135011,-10.3856652752096
model(50%),D,DE,-4.9012816688437,-7.15433848180698
model(50%),D,DE,-7.22318450482399,-9.90210517901555
model(50%),E,DE,-6.50719412857279,-9.0547938786035
model(50%),A,AB,-8.7648776003447,-11.7265626367281
model(50%),D,DE,-8.29033641996786,-11.1649851100169
model(50%),D,DE,-3.74001809807025,-5.78008572798508
model(50%),D,DE,-6.87505192465232,-9.49012105324348
model(50%),D,DE,-7.24520436994758,-9.92816374233096
model(50%),D,DE,-6.43837959303173,-8.97335796056528
model(50%),B,BC,-7.29648774604525,-9.98885308332231
model(50%),D,DE,-6.69256762450526,-9.2741670197941
model(50%),B,BC,-8.01347239787771,-10.8373410209681
model(50%),D,DE,-8.9607608894985,-11.9583731888907
model(50%),B,BC,-8.63030022756935,-11.567302215758
model(50%),D,DE,-3.7984932230549,-5.84928586786952
model(50%),B,BC,-8.39625095551159,-11.290325597572
model(50%),E,DE,-6.74833822810257,-9.34016659775802
model(50%),B,BC,-5.66930937006386,-8.06323135503327
model(50%),D,DE,-6.30511486526569,-8.81565093889591
model(50%),D,DE,-7.70946122080184,-10.4775706744215
model(50%),D,DE,-6.41589034371045,-8.94674392255617
model(50%),B,DE,-7.18234530405585,-9.85377559602335
model(50%),D,BC,-5.02908602374056,-7.30558363500718
model(50%),D,DE,-6.27592543683291,-8.78110783135702
model(50%),B,DE,-5.73858026889107,-8.14520733866773
model(50%),D,DE,-4.01348233595307,-6.10370647304296
model(50%),D,DE,-5.43801067004837,-7.78950979564602
model(50%),B,BC,-8.23535238024178,-11.0999163608444
model(50%),B,BC,-3.54588870817629,-5.55035076051181
model(50%),D,DE,-6.84055171425343,-9.44929310484196
model(50%),D,DE,-4.90968329953626,-7.16428106883582
model(50%),D,DE,-5.96044139230064,-8.40776036063891
model(50%),D,DE,-7.05600035862972,-9.70425752488667
model(50%),D,DE,-6.34091797720793,-8.85802075606779
model(50%),B,BC,-7.42092766593263,-10.1361167251816
model(50%),B,BC,-6.08890113146693,-8.55978110317107
model(50%),D,DE,-5.25662339896861,-7.5748539990954
model(50%),B,BC,-6.52522061813364,-9.0761266350459
model(50%),B,BC,-8.49354265438765,-11.4054617203864
model(50%),D,DE,-5.71072582017821,-8.11224406158469
model(50%),D,DE,-5.27665265096913,-7.59855684779526
model(50%),D,DE,-6.51303351211366,-9.06170427268942
model(50%),D,BC,-6.75970022485276,-9.35361251625218
model(50%),D,DE,-8.94035008096462,-11.9342188017719
model(50%),A,AB,-9.19563720855922,-12.2363285440749
model(50%),E,DE,-6.53632156113281,-9.08926361950883
model(50%),D,DE,-6.59326125764935,-9.15664671556817
model(50%),B,BC,-7.56866148084011,-10.3109466320855
model(50%),B,BC,-7.59091826064396,-10.3372855629763
model(50%),D,DE,-6.81925601820724,-9.42409153159658
model(50%),D,DE,-6.96178702902506,-9.59276437990694
model(50%),B,BC,-7.32540050093867,-10.0230687721916
model(50%),D,BC,-7.80761075380616,-10.5937219680746
model(50%),D,DE,-7.70996566265934,-10.4781676367557
model(50%),D,DE,-7.54162096218713,-10.2789465692583
model(50%),D,DE,-6.05876293614834,-8.52411521391544
model(50%),D,DE,-8.88037968163235,-11.8632491369134
model(50%),E,BC,-5.03161634017457,-7.30857804076914
model(50%),E,BC,-4.54379010357885,-6.7312788247249
model(50%),D,DE,-6.24769405264359,-8.74769848446729
model(50%),B,BC,-3.66233688348722,-5.68815687931737
model(50%),D,DE,-4.68442626889802,-6.89770929093516
model(50%),D,DE,-4.41269645000911,-6.57614107739438
model(50%),D,DE,-5.91630303613578,-8.3555265189553
model(50%),D,DE,-7.16009535487147,-9.82744474856668
model(50%),D,DE,-5.64073625017944,-8.02941759416562
model(50%),D,DE,-6.20200825081961,-8.69363337767559
model(50%),D,DE,-2.22864946622127,-3.99151459165371
model(50%),B,BC,-5.33260058668588,-7.66476628264232
model(50%),D,DE,-4.34031879161488,-6.49048851852077
model(50%),D,DE,-5.67182884691521,-8.06621293310763
model(50%),D,DE,-7.66809713309395,-10.4286199341481
model(50%),D,DE,-7.04797754501165,-9.69476323436942
model(50%),D,DE,-7.25380488709568,-9.93834169389384
model(50%),B,BC,-8.27986102895349,-11.1525884110149
model(50%),D,DE,-8.82058794551254,-11.792490904169
model(50%),E,DE,-4.16611286258258,-6.28433120528887
model(50%),D,DE,-8.33247990352949,-11.2148581963669
model(50%),E,BC,-4.23131347343208,-6.36149036300801
model(50%),E,DE,-7.18424526447281,-9.85602403117699
model(50%),D,DE,-6.93626405735854,-9.56256019975249
model(50%),D,DE,-5.34711419415123,-7.68194185374361
model(50%),D,DE,-6.6994510717166,-9.28231297091497
model(50%),D,BC,-5.47364071142023,-7.83167479910123
model(50%),D,BC,-6.47456632298006,-9.01618175572677
model(50%),D,DE,-4.00980605791862,-6.09935592305602
model(50%),D,DE,-4.38912478208684,-6.54824609268149
model(50%),D,DE,-6.87566695047705,-9.49084888192475
model(50%),D,DE,-8.27125674219664,-11.1424059984534
model(50%),D,DE,-7.60765505286249,-10.3570920766528
model(50%),D,DE,-4.46088326346836,-6.63316591030994
model(50%),B,BC,-9.1736665041026,-12.2103281580619
model(50%),B,BC,-7.24606596955924,-9.92918336928629
model(50%),D,DE,-5.3026885727745,-7.62936805908254
model(50%),B,BC,-7.42696417416989,-10.1432603989154
model(50%),D,DE,-5.25536345223178,-7.57336296354039
model(50%),B,BC,-7.85170718165002,-10.6459061912977
model(50%),B,DE,-6.58516238730551,-9.14706241864111
model(50%),B,BC,-4.50310292228313,-6.68312914333634
model(50%),D,DE,-7.85689265365014,-10.6520427388958
model(50%),D,DE,-7.59641486381803,-10.3437903068077
model(50%),D,DE,-8.22924223071792,-11.0926855391595
model(50%),D,DE,-2.87605213293314,-4.75765840254399
model(50%),E,DE,-3.96123373098902,-6.04187486903649
model(50%),B,BC,-6.13105962881088,-8.60967195700482
model(50%),D,DE,-7.49640340473925,-10.2254355882823
model(50%),D,DE,-3.22903742325956,-5.17538528169393
model(50%),B,BC,-8.54232082524478,-11.4631863724929
model(50%),D,DE,-7.59459810621196,-10.3416403348238
model(50%),B,BC,-8.03385712541476,-10.8614645435333
model(50%),B,BC,-6.65728968233875,-9.23241869461483
model(50%),B,BC,-6.65302936819348,-9.22737698953285
model(50%),D,DE,-8.02123048247003,-10.8465220280915
model(50%),B,BC,-8.7529472788286,-11.7124441561264
model(50%),D,DE,-7.68645778816888,-10.4503481459286
model(50%),D,BC,-6.10618198931594,-8.58023147041335
model(50%),B,BC,-8.25950735139991,-11.1285016333596
model(50%),D,DE,-7.11261434829356,-9.77125517568576
model(50%),D,DE,-5.89816853611973,-8.33406594168975
model(50%),D,DE,-4.56224839582982,-6.75312258146984
model(50%),E,DE,-7.68851433561014,-10.4527818879796
model(50%),E,DE,-7.80600115024562,-10.5918171445863
model(50%),B,BC,-7.35970677916845,-10.063667219019
model(50%),B,DE,-7.11936444112078,-9.7792433136846
model(50%),D,DE,-8.44584269754894,-11.349013039232
model(50%),D,DE,-7.43648697788066,-10.154529795074
model(50%),B,DE,-8.63528257555234,-11.5731983840427
model(50%),B,BC,-8.68050211933528,-11.6267117156706
model(50%),D,DE,-7.24138423648007,-9.9236429521591
model(50%),D,DE,-5.02499243433378,-7.30073923391093
model(50%),D,DE,-7.73994875965399,-10.5136499808592
model(50%),D,DE,-2.99247733654354,-4.8954373363732
model(50%),B,BC,-8.91274388011976,-11.9015493040899
model(50%),E,DE,-3.80156184133315,-5.85291730626598
model(50%),D,DE,-6.11133249497307,-8.58632663843638
model(50%),D,DE,-7.882048694682,-10.6818126890892
model(50%),B,BC,-8.84682496207911,-11.8235400933248
model(50%),A,AB,-6.13443733830246,-8.61366917752154
model(50%),D,DE,-5.64185762559411,-8.03074464281371
model(50%),D,BC,-6.53424403108899,-9.08680504640303
model(50%),E,DE,-6.39335410130654,-8.92007427238904
model(50%),D,DE,-7.01015973084074,-9.65000919525556
model(50%),D,DE,-6.86038212612319,-9.47276064382907
model(50%),D,DE,-5.94653255274807,-8.39130047888713
model(50%),E,BC,-8.89905028671921,-11.8853441471263
model(50%),D,DE,-8.37437823222591,-11.2644411636111
model(50%),B,BC,-7.82406291876649,-10.6131916505585
model(50%),D,DE,-3.83962582122851,-5.89796266074807
model(50%),B,BC,-3.20000758864745,-5.14103103933005
model(50%),B,BC,-3.67715129638196,-5.70568842704627
model(50%),D,DE,-6.99061736384997,-9.626882531913
model(50%),D,DE,-6.51627454510279,-9.06553974865081
model(50%),B,BC,-7.90971032093713,-10.7145477778434
model(50%),D,DE,-4.96426457126393,-7.22887317769609
model(50%),B,BC,-7.59414804681887,-10.3411077293276
model(50%),B,BC,-6.33063223411458,-8.84584848861112
model(50%),B,BC,-4.6449021852188,-6.85093603273136
model(50%),D,DE,-7.25660730166545,-9.94165810373979
model(50%),D,DE,-6.30648035753277,-8.81726687825334
model(50%),D,DE,-2.97461607586337,-4.87430011370108
model(50%),D,DE,-8.69993326854481,-11.6497067626033
model(50%),B,BC,-5.6059710624208,-7.98827606848887
model(50%),B,BC,-6.71221377010916,-9.29741649594892
model(50%),B,BC,-7.00607887185555,-9.6451798594876
model(50%),B,BC,-6.64473565802421,-9.21756211690069
model(50%),B,BC,-6.12342713490583,-8.60063957535475
model(50%),D,DE,-5.9830363108736,-8.43449944886381
model(50%),D,DE,-6.80664212018245,-9.40916409864057
model(50%),B,BC,-8.25732800989917,-11.125922575397
model(50%),E,DE,-3.9250914139071,-5.99910363257528
model(50%),D,DE,-6.42728646586796,-8.96023022545244
model(50%),B,BC,-4.85621588090216,-7.10100710662178
model(50%),B,BC,-4.88492045125297,-7.13497642749319
model(50%),E,DE,-3.47448811340261,-5.4658544700384
model(50%),D,DE,-5.4128856582633,-7.75977656582254
model(50%),B,DE,-7.92272366114019,-10.7299479152976
model(50%),B,AB,-6.75422328235668,-9.34713103909471
model(50%),D,BC,-7.93082111766285,-10.7395305390923
model(50%),B,BC,-6.01462807933855,-8.47188551340913
model(50%),E,DE,-3.95030363000433,-6.02894006099135
model(50%),D,DE,-5.8917173997916,-8.32643159227302
model(50%),D,DE,-3.90479369275746,-5.97508307437624
model(50%),B,BC,-3.45831474177485,-5.44671471481192
model(50%),B,BC,-4.17683450278756,-6.2970193184339
model(50%),A,AB,-8.54234662296613,-11.463216901815
model(50%),D,DE,-7.41221081535454,-10.1258011032908
model(50%),B,BC,-8.15372307678497,-11.0033152980957
model(50%),D,BC,-7.66316506312967,-10.4227832654529
model(50%),B,BC,-8.41308723566094,-11.3102498464176
model(50%),D,BC,-6.26240892494916,-8.76511223471057
model(50%),D,BC,-6.3706999174406,-8.8932650489303
model(50%),B,DE,-8.23595827262996,-11.1006333809111
model(50%),D,DE,-4.60966594729656,-6.80923706083758
model(50%),D,DE,-5.9593028387194,-8.40641298314962
model(50%),D,DE,-6.03108319471374,-8.49135868744812
model(50%),B,BC,-8.33626149759429,-11.2193333785634
model(50%),D,DE,-6.47287521280279,-9.01418047636468
model(50%),D,DE,-5.52869809547098,-7.89683034479666
